EPX,Travel Agency,Online,2 way Comprehensive Plan,No,31,PHILIPPINES,25.0,0.0,37
ART,Airlines,Online,24 Protect,No,80,CAMBODIA,2.23,0.78,48
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,68,UNITED STATES,59.4,35.64,36
RAB,Airlines,Online,Value Plan,No,3,BRUNEI DARUSSALAM,15.0,6.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,60,AUSTRALIA,49.5,29.7,33
RAB,Airlines,Online,Value Plan,No,19,BRUNEI DARUSSALAM,15.0,6.0,77
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,7,HONG KONG,27.0,0.0,36
C2B,Airlines,Online,Bronze Plan,No,11,SINGAPORE,23.0,5.75,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,2,INDONESIA,20.0,0.0,33
EPX,Travel Agency,Online,Cancellation Plan,No,15,INDIA,27.0,0.0,36
C2B,Airlines,Online,Silver Plan,No,107,SINGAPORE,54.5,13.63,34
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,6,SINGAPORE,40.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,16,THAILAND,55.0,0.0,46
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,33,"KOREA, REPUBLIC OF",62.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,4,THAILAND,19.8,11.88,40
JZI,Airlines,Online,Basic Plan,No,131,MALAYSIA,33.0,11.55,36
KML,Travel Agency,Online,Premier Plan,No,8,INDONESIA,29.0,11.02,48
ART,Airlines,Online,Value Plan,No,15,CHINA,40.0,14.0,26
EPX,Travel Agency,Online,Cancellation Plan,No,24,INDIA,15.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,4,"KOREA, REPUBLIC OF",70.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,73,"KOREA, REPUBLIC OF",112.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,19,CHINA,27.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,8,AUSTRALIA,29.7,17.82,29
EPX,Travel Agency,Online,Cancellation Plan,No,9,AUSTRALIA,10.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,189,JAPAN,33.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,127,UNITED KINGDOM,-29.7,17.82,33
EPX,Travel Agency,Online,Cancellation Plan,No,9,CANADA,0.0,0.0,38
C2B,Airlines,Online,Silver Plan,Yes,15,SINGAPORE,48.5,12.13,34
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,46,PHILIPPINES,26.0,0.0,36
JZI,Airlines,Online,Basic Plan,No,15,MYANMAR,30.0,10.5,52
JWT,Airlines,Online,Value Plan,No,4,INDIA,31.0,12.4,99
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,39,MALAYSIA,39.6,23.76,46
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,5,VIET NAM,20.0,0.0,27
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,23,MALAYSIA,20.0,0.0,63
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,19,AUSTRALIA,79.2,47.52,29
JZI,Airlines,Online,Value Plan,No,34,SRI LANKA,69.0,24.15,35
C2B,Airlines,Online,Annual Silver Plan,No,365,SINGAPORE,301.0,75.25,31
EPX,Travel Agency,Online,Cancellation Plan,No,72,NEW ZEALAND,10.0,0.0,36
LWC,Travel Agency,Online,Annual Travel Protect Silver,No,424,UNITED STATES,229.8,149.37,34
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,81,VIET NAM,20.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,10,VIET NAM,0.0,0.0,36
C2B,Airlines,Online,Annual Silver Plan,No,366,SINGAPORE,252.85,63.21,55
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,21,PHILIPPINES,29.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,13,MALAYSIA,29.7,17.82,32
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,24,MALAYSIA,20.0,0.0,36
JWT,Airlines,Online,Value Plan,No,15,INDIA,31.0,12.4,99
EPX,Travel Agency,Online,Cancellation Plan,No,162,UNITED KINGDOM,38.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,18,SINGAPORE,10.0,0.0,26
JZI,Airlines,Online,Basic Plan,No,100,HONG KONG,26.0,9.1,39
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,144,PHILIPPINES,20.0,0.0,35
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,6,CHINA,21.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,61,MALAYSIA,29.7,17.82,37
EPX,Travel Agency,Online,Cancellation Plan,No,104,AUSTRALIA,30.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,12,UNITED ARAB EMIRATES,28.0,0.0,36
JZI,Airlines,Online,Basic Plan,No,115,PHILIPPINES,47.0,16.45,32
C2B,Airlines,Online,Silver Plan,No,38,SINGAPORE,33.5,8.38,71
C2B,Airlines,Online,Silver Plan,No,11,SINGAPORE,84.0,21.0,42
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,3,MALAYSIA,34.0,0.0,49
C2B,Airlines,Online,Gold Plan,No,17,SINGAPORE,27.0,6.75,21
JZI,Airlines,Online,Basic Plan,No,35,MYANMAR,30.0,10.5,25
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,6,MALAYSIA,39.6,23.76,58
EPX,Travel Agency,Online,Cancellation Plan,No,23,MALAYSIA,10.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,17,UNITED STATES,80.0,0.0,51
ART,Airlines,Online,Value Plan,No,107,CHINA,81.0,28.35,42
EPX,Travel Agency,Online,Cancellation Plan,No,18,MALAYSIA,10.0,0.0,36
JZI,Airlines,Online,Basic Plan,No,1,MALAYSIA,18.0,6.3,34
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,12,SRI LANKA,24.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,35,AUSTRALIA,59.4,35.64,23
LWC,Travel Agency,Online,Single Trip Travel Protect Silver,No,10,JAPAN,33.0,21.45,37
C2B,Airlines,Online,Annual Silver Plan,No,364,SINGAPORE,216.0,54.0,37
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,21,PHILIPPINES,20.0,0.0,56
JZI,Airlines,Online,Basic Plan,No,37,THAILAND,22.0,7.7,58
C2B,Airlines,Online,Annual Silver Plan,No,457,SINGAPORE,252.85,63.21,51
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,52,CANADA,49.5,29.7,30
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,27,CHINA,53.0,0.0,57
EPX,Travel Agency,Online,Cancellation Plan,No,23,CHINA,44.0,0.0,36
JZI,Airlines,Online,Basic Plan,No,7,HONG KONG,26.0,9.1,69
EPX,Travel Agency,Online,Cancellation Plan,No,73,GERMANY,22.0,0.0,36
C2B,Airlines,Online,Silver Plan,No,24,SINGAPORE,102.05,25.51,56
JZI,Airlines,Online,Basic Plan,No,24,THAILAND,18.0,6.3,43
C2B,Airlines,Online,Bronze Plan,No,7,SINGAPORE,23.5,5.88,33
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,159,INDIA,28.0,0.0,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,2,INDIA,20.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,12,UNITED KINGDOM,80.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,10,SINGAPORE,88.0,0.0,35
C2B,Airlines,Online,Bronze Plan,No,38,SINGAPORE,16.0,4.0,26
JZI,Airlines,Online,Basic Plan,No,10,MYANMAR,22.0,7.7,33
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,327,JAPAN,45.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,31,SINGAPORE,34.0,0.0,36
JZI,Airlines,Online,Basic Plan,No,11,MYANMAR,18.0,6.3,35
EPX,Travel Agency,Online,Cancellation Plan,No,64,MALAYSIA,10.0,0.0,26
JZI,Airlines,Online,Basic Plan,No,15,INDONESIA,22.0,7.7,29
EPX,Travel Agency,Offline,2 way Comprehensive Plan,No,19,"TAIWAN, PROVINCE OF CHINA",37.0,0.0,36
SSI,Airlines,Online,Ticket Protector,No,147,SINGAPORE,2.47,0.69,48
EPX,Travel Agency,Online,Cancellation Plan,No,25,"KOREA, REPUBLIC OF",72.0,0.0,50
EPX,Travel Agency,Online,Cancellation Plan,No,58,HONG KONG,20.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,8,MALAYSIA,20.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,1,THAILAND,12.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,Yes,28,SPAIN,-10.0,0.0,36
C2B,Airlines,Online,Bronze Plan,No,13,SINGAPORE,13.5,3.38,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,9,SOUTH AFRICA,59.4,35.64,25
EPX,Travel Agency,Online,Cancellation Plan,No,4,THAILAND,11.0,0.0,34
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,122,AUSTRALIA,112.0,0.0,23
EPX,Travel Agency,Online,Cancellation Plan,No,14,UNITED STATES,64.0,0.0,32
EPX,Travel Agency,Online,Cancellation Plan,No,109,THAILAND,-19.0,0.0,32
EPX,Travel Agency,Online,Cancellation Plan,No,3,INDIA,29.0,0.0,26
CCR,Travel Agency,Offline,Comprehensive Plan,No,131,THAILAND,29.0,9.57,44
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,65,DENMARK,89.1,53.46,31
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,6,MALAYSIA,29.7,17.82,51
EPX,Travel Agency,Online,Cancellation Plan,No,162,INDIA,10.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,21,THAILAND,19.8,11.88,26
JZI,Airlines,Online,Basic Plan,No,7,MALAYSIA,22.0,7.7,43
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,51,AUSTRALIA,59.4,35.64,45
EPX,Travel Agency,Online,Cancellation Plan,No,16,MALAYSIA,10.0,0.0,32
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,41,THAILAND,20.0,0.0,57
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,8,PHILIPPINES,20.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,43,UNITED STATES,80.0,0.0,54
EPX,Travel Agency,Online,Cancellation Plan,No,87,INDIA,22.0,0.0,36
C2B,Airlines,Online,Bronze Plan,No,9,SINGAPORE,23.4,5.85,37
EPX,Travel Agency,Online,Cancellation Plan,No,4,CAMBODIA,23.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,22,MYANMAR,10.0,0.0,36
JZI,Airlines,Online,Basic Plan,No,5,VIET NAM,18.0,6.3,63
C2B,Airlines,Online,Silver Plan,No,23,SINGAPORE,88.5,22.13,28
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,42,AUSTRALIA,79.2,47.52,31
EPX,Travel Agency,Online,Cancellation Plan,No,21,CHINA,24.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,40,INDIA,18.0,0.0,24
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,102,GREECE,55.0,0.0,36
C2B,Airlines,Online,Silver Plan,No,11,SINGAPORE,54.5,13.63,26
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,1,SINGAPORE,23.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,68,PHILIPPINES,28.0,0.0,36
JZI,Airlines,Online,Value Plan,No,26,HONG KONG,58.0,20.3,54
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,41,SINGAPORE,20.0,0.0,72
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,29,MALAYSIA,19.8,11.88,68
C2B,Airlines,Online,Silver Plan,No,50,SINGAPORE,72.0,18.0,31
C2B,Airlines,Online,Bronze Plan,No,34,SINGAPORE,21.0,5.25,52
EPX,Travel Agency,Online,Cancellation Plan,No,2,BRUNEI DARUSSALAM,19.0,0.0,35
EPX,Travel Agency,Online,Cancellation Plan,No,42,INDONESIA,26.0,0.0,34
EPX,Travel Agency,Online,Cancellation Plan,No,13,SINGAPORE,10.0,0.0,36
JZI,Airlines,Online,Basic Plan,No,17,NEW ZEALAND,40.0,14.0,15
EPX,Travel Agency,Online,Cancellation Plan,No,49,NEPAL,13.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,9,UNITED ARAB EMIRATES,49.0,0.0,36
ADM,Travel Agency,Online,Premier Plan,No,56,FRANCE,147.0,55.86,22
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,296,UNITED KINGDOM,148.5,89.1,31
EPX,Travel Agency,Online,Cancellation Plan,No,2,SINGAPORE,10.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,7,SINGAPORE,25.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,24,THAILAND,17.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,31,"KOREA, REPUBLIC OF",31.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,40,ICELAND,29.7,17.82,33
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,77,AUSTRALIA,138.6,83.16,31
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,30,MALAYSIA,39.6,23.76,39
C2B,Airlines,Online,Annual Silver Plan,No,365,SINGAPORE,216.0,54.0,58
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,14,ITALY,37.0,0.0,36
LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,19,UNITED KINGDOM,0.0,57.04,56
KML,Travel Agency,Online,Premier Plan,No,5,INDONESIA,29.0,11.02,48
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,40,UNITED STATES,112.0,0.0,26
C2B,Airlines,Online,Annual Silver Plan,No,367,SINGAPORE,193.2,48.3,46
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,17,HONG KONG,22.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,5,MALAYSIA,17.0,0.0,43
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,26,VIET NAM,34.0,0.0,27
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,72,THAILAND,20.0,0.0,20
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,21,UNITED KINGDOM,58.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,4,VIET NAM,19.0,0.0,36
C2B,Airlines,Online,Silver Plan,No,61,SINGAPORE,88.5,22.13,29
C2B,Airlines,Online,Silver Plan,No,20,SINGAPORE,63.5,15.88,27
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,34,PORTUGAL,0.0,53.46,31
EPX,Travel Agency,Online,Cancellation Plan,No,55,SINGAPORE,10.0,0.0,36
JZI,Airlines,Online,Basic Plan,No,2,INDONESIA,18.0,6.3,44
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,7,PHILIPPINES,29.0,0.0,36
C2B,Airlines,Online,Bronze Plan,No,128,SINGAPORE,30.55,7.64,49
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,82,AUSTRALIA,49.5,29.7,57
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,46,UNITED KINGDOM,58.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,12,THAILAND,43.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,20,PHILIPPINES,10.0,0.0,36
LWC,Travel Agency,Online,Annual Travel Protect Gold,No,365,UNITED STATES,320.25,208.16,30
EPX,Travel Agency,Online,Cancellation Plan,No,3,INDIA,10.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,8,HONG KONG,40.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,9,AUSTRALIA,59.4,35.64,31
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,12,THAILAND,0.0,11.88,50
EPX,Travel Agency,Online,Cancellation Plan,No,35,SINGAPORE,17.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,20,SINGAPORE,26.0,0.0,36
JZI,Airlines,Online,Basic Plan,No,6,VIET NAM,22.0,7.7,63
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,50,CHINA,56.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,40,AUSTRALIA,67.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,15,AUSTRALIA,59.4,35.64,40
EPX,Travel Agency,Online,Cancellation Plan,No,69,HONG KONG,18.0,0.0,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,8,VIET NAM,20.0,0.0,35
SSI,Airlines,Online,Ticket Protector,No,227,SINGAPORE,59.25,16.61,48
C2B,Airlines,Online,Bronze Plan,No,19,SINGAPORE,60.0,15.0,29
C2B,Airlines,Online,Bronze Plan,No,15,SINGAPORE,20.0,5.0,32
SSI,Airlines,Online,Ticket Protector,No,23,SINGAPORE,2.25,0.63,48
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,50,INDONESIA,29.7,17.82,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,5,MALAYSIA,29.7,17.82,39
C2B,Airlines,Online,Gold Plan,No,6,SINGAPORE,35.1,8.78,71
SSI,Airlines,Online,Ticket Protector,No,2,SINGAPORE,1.61,0.45,48
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,23,AUSTRALIA,39.6,23.76,23
C2B,Airlines,Online,Silver Plan,No,6,SINGAPORE,34.8,8.7,36
RAB,Airlines,Online,Value Plan,No,15,BRUNEI DARUSSALAM,31.0,12.4,37
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,26,CHINA,31.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,79,SINGAPORE,36.0,0.0,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,5,CHINA,28.0,0.0,36
C2B,Airlines,Online,Silver Plan,No,39,SINGAPORE,24.5,6.13,30
JZI,Airlines,Online,Basic Plan,No,6,PHILIPPINES,18.0,6.3,47
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,20,THAILAND,25.0,0.0,34
C2B,Airlines,Online,Silver Plan,No,11,SINGAPORE,39.0,9.75,31
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,7,POLAND,19.8,11.88,42
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,26,CHINA,38.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,30,INDONESIA,10.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,81,INDIA,39.0,0.0,36
JWT,Airlines,Online,Value Plan,No,11,INDIA,50.0,20.0,99
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,49,UNITED KINGDOM,77.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,8,NETHERLANDS,79.2,47.52,43
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,59,HONG KONG,22.0,0.0,36
JZI,Airlines,Online,Basic Plan,No,31,"TAIWAN, PROVINCE OF CHINA",44.0,15.4,19
EPX,Travel Agency,Online,Cancellation Plan,No,97,PHILIPPINES,18.0,0.0,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,4,CHINA,20.0,0.0,36
JWT,Airlines,Online,Value Plan,No,28,INDIA,39.0,15.6,99
RAB,Airlines,Online,Value Plan,No,5,BRUNEI DARUSSALAM,15.0,6.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,6,PHILIPPINES,40.0,0.0,36
KML,Travel Agency,Online,Premier Plan,No,6,INDONESIA,29.0,11.02,48
C2B,Airlines,Online,Annual Silver Plan,Yes,364,SINGAPORE,252.85,63.21,36
C2B,Airlines,Online,Bronze Plan,No,51,SINGAPORE,224.0,56.0,29
EPX,Travel Agency,Online,Cancellation Plan,No,8,"KOREA, REPUBLIC OF",54.0,0.0,36
SSI,Airlines,Online,Ticket Protector,No,158,SINGAPORE,5.27,1.48,48
EPX,Travel Agency,Online,Cancellation Plan,No,88,PHILIPPINES,10.0,0.0,36
TST,Travel Agency,Offline,Travel Cruise Protect,No,62,THAILAND,30.0,10.5,44
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,2,MALAYSIA,9.9,5.94,49
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,13,UNITED STATES,81.0,0.0,38
EPX,Travel Agency,Online,Cancellation Plan,No,4,THAILAND,10.0,0.0,39
EPX,Travel Agency,Online,Cancellation Plan,No,29,PHILIPPINES,12.0,0.0,36
JZI,Airlines,Online,Basic Plan,No,32,THAILAND,22.0,7.7,30
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,15,VIET NAM,22.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,60,SINGAPORE,18.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,6,MALAYSIA,43.0,0.0,35
EPX,Travel Agency,Online,Cancellation Plan,No,38,UNITED KINGDOM,75.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,20,NEW ZEALAND,0.0,47.52,31
EPX,Travel Agency,Online,Cancellation Plan,No,22,VIET NAM,10.0,0.0,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,89,INDIA,20.0,0.0,36
RAB,Airlines,Online,Value Plan,No,31,BRUNEI DARUSSALAM,15.0,6.0,53
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,35,INDIA,35.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,24,THAILAND,10.0,0.0,31
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,19,MALAYSIA,19.8,11.88,39
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,29,"TAIWAN, PROVINCE OF CHINA",20.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,8,MALAYSIA,22.0,0.0,44
EPX,Travel Agency,Online,Cancellation Plan,No,9,MALAYSIA,10.0,0.0,35
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,28,UNITED STATES,0.0,17.82,31
EPX,Travel Agency,Online,Cancellation Plan,No,5,THAILAND,13.0,0.0,36
JWT,Airlines,Online,Value Plan,No,127,INDIA,31.0,12.4,99
JZI,Airlines,Online,Basic Plan,No,3,CHINA,22.0,7.7,32
C2B,Airlines,Online,Silver Plan,No,18,SINGAPORE,52.0,13.0,27
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,19,POLAND,58.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,68,CHINA,37.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,21,THAILAND,20.0,0.0,28
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,104,UNITED STATES,104.0,0.0,44
EPX,Travel Agency,Online,Cancellation Plan,No,29,SINGAPORE,11.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,84,MALAYSIA,20.0,0.0,54
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,32,UNITED KINGDOM,79.2,47.52,39
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,196,SOUTH AFRICA,29.7,17.82,56
JZI,Airlines,Online,Basic Plan,No,18,THAILAND,18.0,6.3,29
C2B,Airlines,Online,Bronze Plan,No,4,SINGAPORE,23.4,5.85,34
C2B,Airlines,Online,Annual Silver Plan,No,380,SINGAPORE,252.85,63.21,37
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,6,TURKEY,39.6,23.76,45
RAB,Airlines,Online,Value Plan,No,25,BRUNEI DARUSSALAM,31.0,12.4,27
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,42,MALAYSIA,20.0,0.0,50
JZI,Airlines,Online,Basic Plan,No,6,CHINA,26.0,9.1,60
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,92,IRELAND,0.0,17.82,26
EPX,Travel Agency,Online,Cancellation Plan,No,77,MALAYSIA,10.0,0.0,42
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,4,MALAYSIA,20.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,16,SINGAPORE,10.0,0.0,35
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,21,CHINA,40.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,267,NORWAY,19.8,11.88,35
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,100,JAPAN,112.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,15,CHINA,34.0,0.0,46
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,65,UNITED STATES,21.0,0.0,22
JZI,Airlines,Online,Basic Plan,No,51,THAILAND,30.0,10.5,59
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,11,MALAYSIA,20.0,0.0,35
JZI,Airlines,Online,Basic Plan,No,41,CHINA,35.0,12.25,47
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,8,AUSTRALIA,39.6,23.76,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,4,MALAYSIA,31.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,10,SRI LANKA,24.0,0.0,36
C2B,Airlines,Online,Bronze Plan,No,15,SINGAPORE,34.5,8.63,35
EPX,Travel Agency,Online,Cancellation Plan,No,72,"TAIWAN, PROVINCE OF CHINA",20.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,18,GERMANY,49.5,29.7,51
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,18,UNITED ARAB EMIRATES,89.1,53.46,38
JWT,Airlines,Online,Value Plan,No,26,INDIA,39.0,15.6,99
JWT,Airlines,Online,Value Plan,No,59,INDIA,93.0,37.2,99
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,Yes,7,SWITZERLAND,9.9,5.94,47
C2B,Airlines,Online,Annual Silver Plan,No,367,SINGAPORE,259.2,64.8,32
EPX,Travel Agency,Online,Cancellation Plan,No,9,THAILAND,21.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,72,SINGAPORE,45.0,0.0,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,11,"KOREA, REPUBLIC OF",20.0,0.0,27
EPX,Travel Agency,Online,Cancellation Plan,No,85,CHINA,10.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,8,UNITED KINGDOM,13.0,0.0,36
C2B,Airlines,Online,Bronze Plan,No,15,SINGAPORE,27.0,6.75,33
CCR,Travel Agency,Offline,Comprehensive Plan,No,85,THAILAND,29.0,9.57,67
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,7,JAPAN,59.4,35.64,31
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,11,CHINA,38.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,99,SRI LANKA,23.0,0.0,36
C2B,Airlines,Online,Silver Plan,No,19,SINGAPORE,63.5,15.88,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,9,"TAIWAN, PROVINCE OF CHINA",59.4,35.64,31
EPX,Travel Agency,Online,Cancellation Plan,No,15,"KOREA, REPUBLIC OF",11.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,43,INDIA,16.0,0.0,35
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,9,MALAYSIA,20.0,0.0,53
